LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
PRINCE OF WALES DR btwn HOLBORN AVE & RIDEAU GLEN DR (__3ZA27H),2016,2,,,367452.7073,5017812.463
GILMOUR ST @ LYON ST (0007276),2016,1,,,367453.7049,5030573.569
LAKESIDE AVE @ QUEEN ELIZABETH DRWY (0002625),2016,1,,,367455.7071,5028711.553
PRINCE OF WALES DR btwn RIDEAU GLEN DR & FALLOWFIELD RD (__3ZA2X1),2016,2,,,367456.8031,5018559.264
SUSSEX DR btwn BOTELER ST & LADY GREY DR (__3ZA3UB),2016,1,,,367456.826,5032995.729
PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),2016,36,,,367458.711,5021891.497
PRINCE OF WALES DR btwn WEST HUNT CLUB RD & TURN LANE (__3ZA2SU),2016,1,,,367458.7661,5021953.578
PRINCE OF WALES DR @ FALAISE RD/KOCHAR DR N (0006962),2016,1,,,367460.7101,5024904.521
BAY ST @ GLADSTONE AVE (0007724),2016,2,1,,367462.7049,5030288.567
PRINCE OF WALES DR btwn COLONNADE RD & STEPHANIE AVE (__3ZA29R),2016,4,,,367473.0428,5023044.286
BRONSON AVE btwn CARLING AVE & FIRST AVE (__3ZA3OQ),2016,2,,,367473.2071,5029277.558
PRINCE OF WALES DR @ RIDEAU HEIGHTS LANE (0010334),2016,1,,,367478.711,5022691.503
BANK ST @ LAURIER AVE (0002221),2016,6,,1,367480.7041,5031265.576
PRINCE OF WALES DR btwn NORMANDY CRES & FALAISE RD (1) (__3ZA36P),2016,1,,,367481.0712,5024728.216
COOPER ST @ KENT ST (0011445),2016,1,,,367482.7049,5030889.572
HOG'S BACK RD btwn PRINCE OF WALES DR & COLONEL BY DR (__3ZA22U),2016,1,,,367484.0175,5025788.54
WELLINGTON ST btwn O'CONNOR ST & METCALFE ST (__3ZA4S6),2016,1,,,367489.703,5031770.081
BRONSON AVE @ FIRST AVE (0007719),2016,3,,,367489.7071,5029236.557
CATHERINE ST @ PERCY ST (0007199),2016,3,1,,367491.706,5029937.564
COLONEL BY DR btwn UNIVERSITY RD & COLONEL BY DR SB ON RAMP 43 (__3ZA213),2016,2,,,367495.2767,5027671.307
JAMES ST @ LYON ST (0007256),2016,1,1,,367496.7049,5030502.569
PRINCE OF WALES DR btwn RIDEAU HEIGHTS LANE & STEPHANIE AVE (__3ZA29Q),2016,1,,,367501.3811,5022752.514
SLATER ST btwn BANK ST & O'CONNOR ST (__3ZA35K),2016,5,,1,367502.2041,5031402.577
KENT ST btwn COOPER ST & SOMERSET ST W (__3ZA3RI),2016,2,,,367504.7049,5030852.572
BRONSON AVE btwn FIRST AVE & SECOND AVE (__3ZA3OO),2016,2,,,367504.7071,5029199.557
SOMERSET ST    W btwn RADSTOCK PRIV & KENT ST (__3ZAZZU),2016,1,,,367512.1164,5030806.919
SECOND AVE @ BRONSON AVE (0007717),2016,2,,,367519.7071,5029162.557
GLADSTONE AVE btwn BAY ST & LYON ST N (__3ZA3PV),2016,1,,,367523.2055,5030325.067
BANK ST @ GLOUCESTER ST (0006939),2016,1,,,367523.7041,5031198.575
KENT ST @ SOMERSET ST (0008857),2016,4,,2,367526.7049,5030815.571
GILMOUR ST btwn LYON ST N & KENT ST (__3ZBORF),2016,3,,,367534.7049,5030623.07
BRONSON AVE btwn SECOND AVE & THIRD AVE (__3ZA3OM),2016,3,,,367535.2071,5029125.056
WEST HUNT CLUB RD btwn PRINCE OF WALES DR & TURN LANE (__3ZA35D),2016,2,,,367538.2116,5021887.997
BRUYERE ST @ SUSSEX DR (0007744),2016,2,,,367538.6551,5032668.426
ALBERT ST @ O'CONNOR ST (0002116),2016,4,,,367538.7041,5031520.578
BRONSON AVE @ THIRD AVE (0007716),2016,1,,,367550.7071,5029087.556
BRONSON AVE @ KIPPEWA DR (0007226),2016,3,,,367556.7071,5029075.556
SUSSEX DR btwn BRUYERE ST & ST. ANDREW ST (__3ZBOF2),2016,2,1,,367558.1785,5032633.507
LAURIER AVE   W btwn BANK ST & O'CONNOR ST (__3ZA34B),2016,2,,,367558.7041,5031312.076
CHAMBERLAIN AVE @ PERCY ST (0007715),2016,1,,,367558.706,5029824.563
O'CONNOR ST btwn ALBERT ST & SLATER ST (__3ZA35Q),2016,2,1,,367559.2041,5031485.578
NEPEAN ST @ BANK ST (0006938),2016,4,,2,367562.7041,5031133.574
METCALFE ST @ WELLINGTON ST (0002227),2016,1,,,367565.703,5031817.581
BRONSON AVE btwn KIPPEWA DR & FOURTH AVE (__3ZA3NG),2016,1,,,367570.2075,5029042.556
CARRISON DR btwn REVELL DR & SCHARFGATE DR (__3ZA4EN),2016,1,,,367570.4181,5008790.074
EARL ARMSTRONG RD @ RIVER RD (0012470),2016,12,1,,367572.717,5014684.395
QUEEN ST btwn O'CONNOR ST & METCALFE ST (__3ZA2FP),2016,1,,,367573.2036,5031633.079
ST. ANDREW ST @ SUSSEX DR (0007741),2016,1,,,367577.7019,5032598.588
MURRAY ST btwn ALEXANDRA BR & MACKENZIE AVE (__3ZA8IH),2016,1,,,367578.4693,5032394.083
O'CONNOR ST @ SLATER ST (0002230),2016,5,,1,367579.7041,5031450.577
BANK ST btwn NEPEAN ST & LISGAR ST (__3ZA34Y),2016,1,,,367583.7045,5031099.074
GLADSTONE AVE @ LYON ST (0002705),2016,4,,,367583.706,5030361.567
BRONSON AVE @ FOURTH AVE (0007224),2016,3,,,367583.7079,5029009.555
MACDONALD-CARTIER BR RAMP NB-1 btwn MACDONALD-CARTIER BR & MACDONALD-C (__7TTREF),2016,1,,,367588.5411,5033181.428
RIVER RD btwn EARL ARMSTRONG RD & NICOLLS ISLAND RD (__3ZA3H6),2016,2,,,367590.1997,5013695.25
KENT ST btwn MACLAREN ST & GILMOUR ST (__3ZBOE1),2016,1,,,367594.2049,5030707.571
BRONSON AVE btwn FOURTH AVE & MADAWASKA DR (__3ZA3NE),2016,1,,,367598.94,5028973.127
GLOUCESTER ST btwn BANK ST & O'CONNOR ST (__3ZBOR8),2016,2,,,367601.2045,5031245.576
SUSSEX DR @ 151 S OF KING EDWARD AVE (0008807),2016,1,,,367602.5459,5033362.621
HIGHWAY 417 btwn HWY417 IC121A RAMP61 & HWY417 IC120B RAMP36 (__3ZA2YV),2016,4,,,367604.2066,5029919.564
LYON ST    N btwn GLADSTONE AVE & MCLEOD ST (__3ZBOE8),2016,1,,,367604.706,5030327.067
COLONEL BY DR @ HOG'S BACK RD (0002635),2016,5,,,367604.7619,5025875.265
GLEBE AVE btwn BRONSON AVE & PERCY ST (__3ZA4AR),2016,1,,,367606.0903,5029404.312
RIVER RD btwn EARL ARMSTRONG RD & 175 N OF EARL ARMSTRONG/LOBLAWS SC (__5DXOUQA),2016,1,,,367606.7284,5014767.094
O'CONNOR ST btwn SLATER ST & LAURIER AVE W (__3ZA35I),2016,1,,,367608.2041,5031404.576
MACDONALD-CARTIER BR RAMP SB-2 btwn BOTELER ST & MACDONALD-CARTIER BR (__3ZAYB8),2016,3,,,367613.3546,5033141.481
BRUYERE ST btwn SUSSEX DR & PARENT AVE (__3ZBOXN),2016,1,,1,367614.0886,5032714.583
BRONSON AVE @ FIFTH AVE/MADAWASKA DR (0006977),2016,12,,1,367614.1721,5028936.698
WELLINGTON ST btwn METCALFE ST & ELGIN ST (__3ZA4SP),2016,2,,,367615.2036,5031847.581
ALBERT ST btwn O'CONNOR ST & METCALFE ST (__3ZA35U),2016,2,,,367615.2041,5031567.079
RIDEAU VALLEY DR btwn BARNSDALE RD & BANKFIELD RD (__3ZAZ7W),2016,1,,,367615.579,5010860.981
GILMOUR ST @ KENT ST (0007283),2016,1,,1,367615.7049,5030672.57
GUIGUES AVE @ SUSSEX DR (0007740),2016,1,,,367618.7019,5032528.587
PARENT AVE btwn BOLTON ST & CATHCART ST (__3ZA7CZ),2016,1,,,367619.2011,5032884.59
PERCY ST @ RENFREW AVE (0007409),2016,1,,1,367623.7071,5029714.562
BANK ST btwn LISGAR ST & COOPER ST (__3ZA34T),2016,1,,,367626.7049,5031027.573
METCALFE ST btwn SPARKS ST & QUEEN ST (__3ZA1Z8),2016,1,,,367628.2041,5031714.079
SOMERSET ST    W btwn BECKINGTON PRIV & BANK ST (__3ZAZQ1),2016,7,1,,367628.6689,5030875.893
LAURIER AVE @ O'CONNOR ST (0002224),2016,7,2,,367636.7041,5031358.576
LAKEVIEW TER btwn QUEEN ELIZABETH DRWY & BRONSON AVE (__3ZA9JR),2016,1,,,367640.4747,5028675.672
CATHCART ST @ PARENT AVE (0008423),2016,1,,,367640.7011,5032849.59
COLONEL BY DR @ COLONEL BY DR SB ON RAMP 43 (0002623),2016,3,,,367640.7079,5028440.55
SUMMERHILL ST btwn SOUTHBRIDGE ST & VISION ST/WILHELMINA PL (__86L6Z9),2016,1,,,367646.918,5014276.618
METCALFE ST @ QUEEN ST (0003140),2016,1,1,,367648.7041,5031680.579
COOPER ST @ BANK ST (0006951),2016,2,,,367648.7049,5030990.573
FIFTH AVE btwn BRONSON AVE & MURIEL ST (__3ZA9LG),2016,1,,,367653.2125,5028955.247
SLATER ST btwn O'CONNOR ST & METCALFE ST (__3ZA35R),2016,2,,,367655.7041,5031500.078
BRONSON AVE @ LAKESIDE AVE (0007223),2016,1,,,367655.7079,5028838.554
MACLAREN ST btwn KENT ST & BANK ST (__3ZA9T1),2016,3,,,367656.6403,5030794.849
O'CONNOR ST btwn LAURIER AVE W & GLOUCESTER ST (__3ZBOES),2016,2,,,367657.7045,5031325.576
JAMES ST @ KENT ST (0007277),2016,4,,,367659.706,5030598.569
KING EDWARD AVE @ SUSSEX DR (0002653),2016,7,,,367663.7,5033503.597
GLADSTONE AVE btwn LYON ST N & KENT ST (__3ZA3P2),2016,1,,,367664.206,5030410.568
ELGIN ST @ WELLINGTON ST W (0002113),2016,4,,1,367664.7041,5031877.581
FLORA ST @ LYON ST (0007258),2016,2,,,367664.706,5030226.566
POWELL AVE @ PERCY ST (0007401),2016,1,1,,367664.7071,5029643.561
ST. PATRICK ST @ SUSSEX DR (0011910),2016,3,,,367666.914,5032462.365
BANK ST btwn COOPER ST & SOMERSET ST W (__3ZA3RT),2016,1,,,367671.7049,5030953.073
BRONSON AVE btwn LAKESIDE AVE & LAKEVIEW TER (__3ZA3NB),2016,1,,,367671.7079,5028800.053
GLOUCESTER ST @ O'CONNOR ST (0006943),2016,2,,1,367678.7049,5031292.576
KENT ST btwn JAMES ST & FLORENCE ST (__3ZA3QI),2016,1,,,367681.706,5030562.569
SOUTHBRIDGE ST btwn BALLINVILLE CIR & TENNANT WAY (__86L65I),2016,1,,,367682.7381,5014411.499
LISGAR ST btwn BANK ST & O'CONNOR ST (__3ZA9UO),2016,1,,,367683.7049,5031112.074
MACKENZIE AVE btwn MURRAY ST & 205 N OF RIDEAU ST (__3ZA8H8B),2016,1,,,367690.2705,5032297.36
ALBERT ST @ METCALFE ST (0002117),2016,3,,2,367691.7041,5031613.579
BRONSON AVE btwn LAKEVIEW TER & HOLMWOOD AVE (__3ZA3N0),2016,1,,,367694.2079,5028745.553
BANK ST @ SOMERSET ST (0010858),2016,4,2,,367694.7049,5030915.572
GUIGUES AVE btwn SUSSEX DR & PARENT AVE (__3ZA7AW),2016,2,,,367697.7019,5032578.588
O'CONNOR ST btwn GLOUCESTER ST & NEPEAN ST (__3ZA348),2016,1,,,367699.7049,5031259.576
BRONSON AVE @ HOLMWOOD AVE (0007215),2016,5,,,367700.7079,5028729.553
RIVERSEDGE CRES btwn TRAILGATE ST & TRAILGATE ST (__6UQV2L),2016,1,,,367702.3849,5015706.024
KENT ST @ FLORENCE ST (0007720),2016,1,,,367703.706,5030526.569
KING EDWARD AVE SB btwn SUSSEX DR & __3ZA3LO (__3ZAYBB),2016,1,,,367706.4016,5033467.816
MCLEOD ST btwn LYON ST N & KENT ST (__3ZA97A),2016,2,,,367706.7063,5030340.845
MURRAY ST @ SUSSEX DR (0011912),2016,2,,,367707.526,5032394.497
WEST HUNT CLUB RD btwn PRINCE OF WALES DR & HUNT CLUB RD (__3ZA2T4),2016,2,,,367710.4075,5021881.013
BRONSON AVE btwn HOLMWOOD AVE & FINDLAY AVE (__3ZA3N8),2016,1,,,367715.3751,5028695.818
BANK ST btwn SOMERSET ST W & MACLAREN ST (__3ZA3RM),2016,1,,,367718.2055,5030880.572
QUEEN ELIZABETH DRWY btwn BRONSON AVE OVERPASS & LAKEVIEW TER (__3ZBPHJ),2016,1,,,367718.591,5028570.21
NEPEAN ST @ O'CONNOR ST (0006942),2016,6,,,367720.7049,5031226.575
BRONSON AVE @ FINDLAY AVE (0007220),2016,1,,,367728.709,5028661.552
MURIEL ST btwn FIFTH AVE & HOLMWOOD AVE (__3ZA9K7),2016,1,,,367731.1846,5028875.924
METCALFE ST @ SLATER ST (0002233),2016,3,,1,367731.7041,5031549.578
WELLINGTON ST btwn ELGIN ST & ELGIN ST (__3ZA1XK),2016,1,,,367733.7041,5031921.082
TEWSLEY DR btwn RIVERSEDGE CRES & RIVERSEDGE CRES (__51NHBN),2016,1,,,367734.7355,5015522.894
BRONSON AVE btwn FINDLAY AVE & BRONSON AVE SB OFF RAMP 34 (__3ZA3N5),2016,3,,,367741.1143,5028569.851
O'CONNOR ST btwn NEPEAN ST & LISGAR ST (__3ZBOEU),2016,1,,,367741.7049,5031193.075
ST. PATRICK ST btwn SUSSEX DR & PARENT AVE (__3ZA3WI),2016,2,,,367744.2481,5032509.572
GLADSTONE AVE @ KENT ST (0002251),2016,3,,,367744.706,5030459.568
JAMES ST btwn KENT ST & BANK ST (__3ZA8GP),2016,1,,,367746.206,5030649.57
CATHERINE ST @ LYON ST/HWY 417 LYON IC120BR36 (0002254),2016,2,,,367747.7071,5030092.565
BRONSON AVE @ BRONSON AVE NB ON RAMP 42 (0011234),2016,1,,,367753.1879,5028446.55
BRUYERE ST btwn PARENT AVE & DALHOUSIE ST (__3ZBOXJ),2016,1,,,367757.7019,5032807.59
METCALFE ST btwn SLATER ST & LAURIER AVE W (__3ZBOEQ),2016,1,,,367762.2045,5031500.578
LISGAR ST @ O'CONNOR ST (0006955),2016,4,,,367762.7049,5031159.574
BANK ST btwn MACLAREN ST & GILMOUR ST (__3ZA3QF),2016,1,,,367764.206,5030810.072
KENT ST btwn GLADSTONE AVE & MCLEOD ST (__3ZA3P4),2016,1,,,367765.706,5030425.068
SUSSEX DR @ 262 N OF KING EDWARD AVE (0008806),2016,1,,,367768.9383,5033733.826
BRONSON AVE btwn BRONSON AVE NB ON RAMP 42 & BRONSON AVE SB ON RAMP 43 (__3ZA3NZ),2016,3,,,367769.5041,5028380.432
ALBERT ST btwn METCALFE ST & ELGIN ST (__3ZA353),2016,1,,,367770.6974,5031663.554
SOMERSET ST    W btwn BANK ST & O'CONNOR ST (__3ZA3AV),2016,3,,1,367775.2055,5030964.073
MURRAY ST btwn SUSSEX DR & PARENT AVE (__3ZA3VF),2016,3,1,,367785.1145,5032441.542
O'CONNOR ST btwn LISGAR ST & COOPER ST (__3ZA34Z),2016,1,,,367785.7049,5031122.574
BANK ST @ GILMOUR ST (0007270),2016,1,1,,367786.706,5030774.571
FLORENCE ST btwn KENT ST & BANK ST (__3ZA8GH),2016,1,,,367790.206,5030578.069
METCALFE ST @ LAURIER AVE (0002231),2016,3,1,,367792.7049,5031451.577
NEPEAN ST btwn O'CONNOR ST & METCALFE ST (__3ZA9U6),2016,2,,,367797.7049,5031273.076
BRONSON AVE @ BRONSON AVE SB ON RAMP 43 (0011236),2016,2,,,367797.709,5028318.549
ELGIN ST NB @ WELLINGTON ST/RIDEAU ST (0011369),2016,4,,,367802.7041,5031964.582
ELGIN ST @ QUEEN ST (0007144),2016,7,,,367804.7041,5031779.58
SUSSEX DR @ YORK ST (0011350),2016,2,,,367805.1729,5032236.26
MACKENZIE AVE btwn 205 N OF RIDEAU ST & RIDEAU ST (__3ZA8H8A),2016,3,,,367805.8048,5032110.647
HERON RD WB btwn HERON RD WB OFF RAMP/VINCENT MASSEY PARK & HERON RD W (__3ZAZWC),2016,1,,,367806.699,5026598.177
KENT ST btwn MCLEOD ST & FLORA ST (__3ZA3PX),2016,2,,,367807.7066,5030357.067
BRONSON AVE @ BRONSON AVE NB OFFRAMP 24 (0011235),2016,1,,,367807.8721,5028300.093
COOPER ST @ O'CONNOR ST (0006954),2016,1,,,367808.7049,5031085.574
BRONSON PL @ COLONEL BY DR (0006903),2016,4,,,367808.709,5028521.551
ELGIN ST btwn WELLINGTON ST & LAWRENCE FREIMAN LANE (1) (__5JQGGRA),2016,1,,,367811.17,5031835.899
SLATER ST btwn METCALFE ST & ELGIN ST (__3ZA35Y),2016,4,,1,367811.7492,5031597.276
METCALFE ST btwn LAURIER AVE W & GLOUCESTER ST (__3ZA35L),2016,1,,,367813.2049,5031419.076
CLARENCE ST btwn SUSSEX DR & BY WARD MARKET SQ (__3ZA81R),2016,4,,,367820.1366,5032364.302
PARENT AVE @ ST. PATRICK ST (0008240),2016,5,1,,367821.703,5032556.587
BRUYERE ST @ DALHOUSIE ST (0008438),2016,1,,,367827.7019,5032851.59
CATHERINE ST btwn HWY417 IC120B RAMP36 & KENT ST (__3ZBOE0),2016,3,1,,367827.7071,5030140.565
ELGIN ST btwn QUEEN ST & ALBERT ST (1) (__3ZA359),2016,1,,,367828.6113,5031746.376
FLORA ST @ KENT ST (0007260),2016,2,,,367828.7071,5030323.567
GLADSTONE AVE btwn KENT ST & BANK ST (__3ZA3PA),2016,2,,,367830.7066,5030511.068
STANLEY AVE @ SUSSEX DR (0007143),2016,3,1,,367832.0959,5033871.926
O'CONNOR ST btwn COOPER ST & SOMERSET ST W (__3ZA34V),2016,3,,,367832.2055,5031049.073
RIDEAU ST btwn WELLINGTON ST & MACKENZIE AVE (__3ZA25K),2016,2,,,367836.2041,5031987.082
LISGAR ST btwn O'CONNOR ST & METCALFE ST (__3ZA9UX),2016,2,,1,367839.2055,5031205.575
BRONSON PL @ BRONSON AVE NB OFFRAMP 24 (0007106),2016,1,,,367840.337,5028399.181
PERCY ST @ SECOND AVE (0007383),2016,1,,,367841.7079,5029352.558
MACDONALD-CARTIER BR RAMP SB-1 btwn MACDONALD-CARTIER BR & CATHCART ST (__7TR60I),2016,1,,,367841.7695,5033243.673
UNIVERSITY RD btwn CAMPUS AVE & BRONSON AVE (__3ZA88V),2016,1,,,367841.92,5028039.884
MACDONALD-CARTIER BR RAMP NB-3 btwn MACDONALD-CARTIER BR RAMP NB-1/NB- (__7TTQA0),2016,2,,,367847.382,5033265.133
ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE (0002226),2016,12,,,367850.7049,5031711.579
O'CONNOR ST @ SOMERSET ST (0002690),2016,7,1,,367855.706,5031012.573
ALBERT ST btwn ELGIN ST & ELGIN ST (__3ZA350),2016,1,,,367859.897,5031714.579
YORK ST WB btwn BYWARD MARKE SQ & SUSSEX DR (__3ZA1B0),2016,3,,,367861.7036,5032300.585
LEOPOLDS DR btwn REVELSTOKE DR & RIVERSIDE DR (__3ZA9WB),2016,1,,,367865.1248,5023937.852
BRONSON AVE btwn BRONSON AVE SB ON RAMP 43 & SUNNYSIDE AVE/UNIVERSITY  (__3ZA3NU),2016,2,,,367865.2911,5028195.82
HUNT CLUB RD btwn WEST HUNT CLUB RD & TURN LANE (__3ZBOEO),2016,3,,,367866.8827,5021896.835
ARLINGTON AVE @ KENT ST (0007259),2016,3,1,,367868.7071,5030257.566
QUEEN ELIZABETH DRWY EB btwn BRONSON AVE OVERPASS & TORRINGTON PL (1) (__3ZA21E),2016,1,,,367869.1441,5028570.329
GEORGE ST @ SUSSEX DR (0002109),2016,2,,,367869.2159,5032130.693
MACKENZIE AVE @ RIDEAU ST (0002136),2016,5,,,367869.7041,5032009.582
DALHOUSIE ST @ ST. ANDREW ST (0008429),2016,1,,,367870.7019,5032783.589
LAURIER AVE   W btwn METCALFE ST & ELGIN ST (__3ZA35P),2016,5,2,,367870.7049,5031500.578
METCALFE ST @ NEPEAN ST (0006944),2016,2,,,367874.7049,5031319.576
CHAMBERLAIN AVE btwn LYON ST S & KENT ST (__3ZA25C),2016,1,,,367875.2075,5030013.564
YORK ST EB btwn BY WARD MARKET SQ & SUSSEX DR (__3ZA8ZZ),2016,6,,,367876.1183,5032280.945
O'CONNOR ST btwn SOMERSET ST W & MACLAREN ST (__3ZA34Q),2016,1,1,,367877.706,5030976.573
HOG'S BACK RD btwn COLONEL BY DR & RIVERSIDE DR (__3ZA22W),2016,4,,,367877.9426,5026071.703
PARENT AVE btwn MURRAY ST & CLARENCE ST (__3ZA82Q),2016,3,,,367884.203,5032453.087
COOPER ST btwn O'CONNOR ST & METCALFE ST (__3ZA9UP),2016,2,,,367885.7055,5031132.074
FIFTH AVE btwn CHRYSLER ST & PERCY ST (__3ZA9M5),2016,1,,,367886.2085,5029094.556
ST. PATRICK ST btwn PARENT AVE & DALHOUSIE ST (__3ZA3WN),2016,1,,,367889.703,5032598.588
ELGIN ST @ SLATER ST (0002228),2016,15,,,367890.7049,5031646.579
SUSSEX DR btwn GEORGE ST & RIDEAU ST (__3ZA3UZ),2016,3,,,367895.46,5032087.637
MACLAREN ST @ O'CONNOR ST (0007174),2016,5,1,2,367899.706,5030940.572
KING EDWARD AVE SB btwn UNION ST & BOTELER ST (__7TTQ1S),2016,1,1,1,367903.5224,5033289.439
GILMOUR ST btwn DERBY PL & O'CONNOR ST (__3ZA4GK),2016,1,,,367904.706,5030845.072
CLARENCE ST @ PARENT AVE (0008509),2016,1,,,367905.703,5032417.586
HIGHWAY 417 btwn HWY417 IC120B RAMP36 & HWY417 IC119B RAMP76 (__3ZA2YU),2016,8,,,367907.2685,5030098.134
CATHERINE ST @ KENT ST (0002707),2016,14,,1,367907.7071,5030188.565
BY WARD MARKET SQ btwn CLARENCE ST & YORK ST (__3ZA81U),2016,1,,,367909.0254,5032373.964
GLOUCESTER ST btwn METCALFE ST & ELGIN ST (__3ZA9VJ),2016,1,,,367910.2049,5031432.076
DALHOUSIE ST @ GUIGUES AVE (0008427),2016,1,,,367912.703,5032713.589
BRUYERE ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA7CX),2016,3,,1,367913.7025,5032906.59
LISGAR ST @ METCALFE ST (0006941),2016,1,,,367915.706,5031251.575
BANK ST @ GLADSTONE AVE (0002253),2016,4,,2,367916.7071,5030562.569
HIGHWAY 417 btwn HWY417 IC120A RAMP52 & HWY417 IC119B RAMP57 (__3ZA2R1),2016,6,,,367917.1967,5030080.269
ELGIN ST btwn SLATER ST & LAURIER AVE W (2) (__3ZA35W),2016,1,,,367919.7049,5031598.079
COLONEL BY DR/SUSSEX DR @ RIDEAU ST (0007647),2016,9,,,367921.7041,5032044.582
MACKAY ST @ SUSSEX DR (0007142),2016,1,,,367922.7,5034089.602
BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA (0007209),2016,12,,1,367922.7101,5028091.547
FOURTH AVE @ PERCY ST (0007396),2016,1,,,367923.709,5029212.557
GEORGE ST btwn SUSSEX DR & 26 W OF BYWARD MARKET/FREIMAN MALL (__3ZA40PA),2016,2,,,367929.0301,5032168.999
MURRAY ST btwn PARENT AVE & DALHOUSIE ST (__3ZA3WK),2016,5,,,367931.703,5032531.087
BANK ST btwn GLADSTONE AVE & MCLEOD ST (__3ZA3PF),2016,3,,,367933.006,5030525.592
SOMERSET ST    W btwn O'CONNOR ST & METCALFE ST (__3ZBOEW),2016,2,,1,367933.206,5031058.573
CHAMBERLAIN AVE @ KENT ST (0002131),2016,1,,,367933.7079,5030047.564
FINDLAY AVE @ TORRINGTON PL (0007562),2016,1,,,367933.709,5028789.553
DONNELLY DR @ MALAKOFF RD (0003091),2016,1,,,367935.689,4989688.201
55 S OF RIDEAU ST @ COLONEL BY DR (0016433),2016,1,,,367938.6397,5031987.914
METCALFE ST btwn LISGAR ST & COOPER ST (__3ZA345),2016,1,,,367939.206,5031215.075
ARLINGTON AVE btwn KENT ST & BANK ST (__3ZA977),2016,2,,,367939.4211,5030300.151
COLONEL BY DR btwn BRONSON PL & SENECA ST (__3ZA21L),2016,1,,,367942.3221,5028513.311
ALBERT ST btwn ELGIN ST & SLATER ST (__3ZA3NJ),2016,1,,,367943.5844,5031730.397
GILMOUR ST @ O'CONNOR ST (0007286),2016,2,,,367943.706,5030868.572
BYWARD MARKET @ YORK ST (0007624),2016,1,,,367944.7041,5032328.585
ELGIN ST @ LAURIER AVE (0002232),2016,15,5,1,367948.7049,5031549.578
BANK ST @ MCLEOD ST (0007255),2016,2,,,367949.305,5030488.615
NEPEAN ST btwn METCALFE ST & ELGIN ST (__3ZA9UD),2016,1,,,367952.2055,5031365.576
EARNSCLIFFE GROVE btwn ARDMORE ST & BORBRIDGE AVE (__86L62B),2016,1,,,367952.55,5014114.867
ST. ANDREW ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA7CK),2016,1,,,367956.2025,5032839.089
SUSSEX DR/PRINCESS AVE @ RIDEAU GATE (0007141),2016,1,,,367956.6989,5034163.603
DALHOUSIE ST @ ST. PATRICK ST (0008242),2016,7,,1,367957.703,5032640.588
COOPER ST @ METCALFE ST (0006940),2016,4,,1,367962.706,5031178.574
COLONEL BY DR btwn RIDEAU ST & MACKENZIE AVE (__3ZA8JW),2016,1,,1,367963.7893,5031975.431
RIVER RD @ TEWSLEY (0013247),2016,2,,,367969.1411,5015644.859
RIDEAU ST btwn SUSSEX DR & 88 W OF WILLIAM ST/FREIMAN MALL (__3ZA25UA),2016,1,,,367972.6944,5032077.374
CATHERINE ST btwn KENT ST & BANK ST (__3ZA3PQ),2016,2,,,367973.8598,5030228.909
MACLAREN ST btwn O'CONNOR ST & METCALFE ST (__3ZA9TE),2016,1,,,367975.706,5030986.573
DALHOUSIE ST btwn ST. PATRICK ST & MURRAY ST (__3ZA7A8),2016,3,,,367979.203,5032607.088
ELGIN ST btwn LAURIER AVE W & GLOUCESTER ST (1) (__3ZA25I),2016,1,,,367982.42,5031517.797
BY WARD MARKET SQ btwn YORK ST & GEORGE ST (__3ZBOX6),2016,2,,,367982.7041,5032270.085
HUNT CLUB RD btwn TURN LANE & RIVERSIDE DR (__3ZA37I),2016,2,,,367983.214,5021928.497
QUEEN ELIZABETH DRWY @ TORRINGTON PL (0007554),2016,1,,1,367985.7449,5028613.552
ELGIN ST @ GLOUCESTER ST (0006956),2016,1,1,,367986.7049,5031477.577
METCALFE ST btwn COOPER ST & SOMERSET ST W (__3ZBOEV),2016,1,,,367986.706,5031141.574
YORK ST btwn WILLIAM ST & WILLIAM ST (__3ZBOXY),2016,1,,,367987.2041,5032353.585
BANKFIELD RD btwn LOCKMASTER CRES & COLONY HEIGHTS RD (__3ZA386),2016,2,,,367988.1991,5009905.393
RIVER RD btwn TEWSLEY DR & RIVERSEDGE CRES (__7N307P),2016,1,,,367989.3312,5015757.868
CLARENCE ST btwn WILLIAM ST & DALHOUSIE ST (__3ZA82W),2016,1,,1,367993.2036,5032473.087
LISGAR ST btwn METCALFE ST & ELGIN ST (__3ZA9U7),2016,1,,,367995.206,5031298.576
GLADSTONE AVE btwn BANK ST & O'CONNOR ST (__3ZA3QP),2016,1,,,367995.7071,5030610.569
ARGYLE AVE @ BANK ST (0007251),2016,3,,1,367997.3519,5030372.866
DALHOUSIE ST @ MURRAY ST (0008241),2016,7,1,,368000.703,5032573.587
RIVER RD btwn MULLIGAN ST & LEITRIM RD (__3ZA38K),2016,1,,,368002.3719,5017308.109
COLONEL BY DR/MACKENZIE AVE @ DALY AVE (0008541),2016,2,,,368002.7049,5031904.581
ELGIN ST btwn GLOUCESTER ST & NEPEAN ST (1) (__3ZA35M),2016,2,,,368008.2055,5031444.576
