LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
KILBORN AVE btwn PROSPECT AVE & FEATHERSTON DR (__3ZA88L),2014,1,,1,371130.72395,5027835.543
KILMAR CRES btwn BRUNSKILL WAY & BRUNSKILL WAY (__54M2XQ),2014,1,,,349384.20609,5020220.34571
KIMBERWICK CRES btwn CHANCELLOR CRT & RIVERSIDE DR (__3ZA9YG),2014,1,,,368044.37835,5022489.01715
KIMBERWICK CRES btwn QUINTERRA CRT & TATTERSALL WAY (__3ZA5X3),2014,1,,,368017.56127,5022791.71592
KIMBERWICK CRES S @ RIVERSIDE DR (0006965),2014,1,,,368148.7151,5022530.5019
KINBURN SIDE RD @ STONECREST RD (0002367),2014,1,,,334899.574,5033077.611
KINBURN SIDE RD @ UPPER DWYER HILL RD (0011481),2014,1,,,325039.7351,5024357.0701
KINBURN SIDE RD btwn DIAMONDVIEW RD & CARP RD (__3ZA4Q0),2014,1,,,331736.8974,5030294.81196
KINBURN SIDE RD btwn DOMINION SPRINGS RD & UPPER DWYER HILL RD (__3ZA4SK),2014,2,,,324522.18935,5023894.58897
KINBURN SIDE RD btwn LIMESTONE RD & BECKS RD (__3ZA4Q5),2014,2,,,333774.98012,5032081.72425
KINBURN SIDE RD btwn MOHRS RD & DONALD B. MUNRO DR (__3ZA4R1),2014,1,,,328477.7089,5027397.79495
KINBURN SIDE RD btwn TORBOLTON RIDGE RD & WOODKILTON RD (__3ZA4Q8),2014,1,,,336376.12016,5034429.60488
KINCARDINE DR btwn TO BE DETERMINED & HALKIRK AVE (__3ZAZ87),2014,1,,,352234.3512,5017014.17868
KINCARDINE DR btwn TO BE DETERMINED & NAIRN ST (__3ZA1JX),2014,2,,,352097.90832,5016918.6228
KING EDWARD AVE @ GEORGE ST (0008239),2014,4,,,368462.7049,5032481.586
KING EDWARD AVE @ LAURIER AVE (0002170),2014,17,,,368739.7071,5032034.5811
KING EDWARD AVE @ MURRAY ST (0002713),2014,7,,,368291.7041,5032753.589
KING EDWARD AVE @ OSGOODE ST/THOMAS MORE PRIV (0007750),2014,4,,,368849.7079,5031852.5789
KING EDWARD AVE @ RIDEAU ST (0002121),2014,18,,3,368511.706,5032413.5849
KING EDWARD AVE @ SOMERSET ST/MARIE CURIE PRIV (0001696),2014,5,,2,368957.709,5031673.5781
KING EDWARD AVE @ ST. ANDREW ST (0011434),2014,8,,,368160.703,5032968.591
KING EDWARD AVE @ ST. PATRICK ST (0002714),2014,18,,1,368248.7041,5032823.589
KING EDWARD AVE @ STEWART ST (0007754),2014,6,,,368634.706,5032205.583
KING EDWARD AVE @ SUSSEX DR (0002653),2014,10,,,367663.7,5033503.597
KING EDWARD AVE @ TEMPLETON ST (0007695),2014,5,,,369059.709,5031507.5759
KING EDWARD AVE @ WILBROD ST (0002259),2014,1,,,368675.7071,5032139.5819
KING EDWARD AVE @ YORK ST (0008244),2014,2,,,368388.8381,5032635.1359
KING EDWARD AVE @ YORK ST S (0011919),2014,1,,,368389.7049,5032597.5871
KING EDWARD AVE btwn DALY AVE & STEWART ST (__3ZA3V2),2014,2,,,368613.206,5032239.58355
KING EDWARD AVE btwn LAURIER AVE E & THOMAS MORE PRIV (__3ZA3UU),2014,1,,,368794.7075,5031943.58
KING EDWARD AVE btwn MANN AVE & TEMPLETON ST (__3ZA3CB),2014,2,,,369114.73764,5031417.52975
KING EDWARD AVE btwn RAMP & BOLTON ST (__7TR60Q),2014,2,,,368015.15627,5033216.92535
KING EDWARD AVE btwn RIDEAU ST & BESSERER ST (__3ZA3VA),2014,3,,,368533.10814,5032377.60517
KING EDWARD AVE btwn THOMAS MORE PRIV & MARIE CURIE PRIV (__3ZA3US),2014,3,,,368904.2562,5031763.4237
KING EDWARD AVE btwn WILBROD ST & LAURIER AVE E (__3ZA3VM),2014,1,1,,368707.7071,5032087.0815
KING EDWARD AVE NB btwn BRUYERE ST & ST. ANDREW ST (__3ZA3LJ),2014,1,,,368161.703,5033005.09155
KING EDWARD AVE NB btwn CLARENCE ST & YORK ST (__3ZA3WR),2014,1,,,368371.2711,5032663.8619
KING EDWARD AVE NB btwn RAMP & CATHCART ST (__7TR60M),2014,1,,,368061.54473,5033185.89774
KING EDWARD AVE NB btwn ST. ANDREW ST & GUIGUES AVE (__3ZA3LH),2014,1,,,368198.203,5032946.09045
KING EDWARD AVE NB btwn SUSSEX DR & UNION ST (__7TR601),2014,1,,,367772.53562,5033447.45476
KING EDWARD AVE NB btwn UNION ST & MACDONALD-CARTIER BR RAMP NB-3 (__7TR607),2014,1,,,367945.82636,5033311.98837
KING EDWARD AVE NB btwn YORK ST & RIDEAU ST (__3ZA1ZH),2014,1,,,368464.04474,5032512.11621
KING EDWARD AVE SB @ UNION ST(UNSIGNED) (0011435),2014,1,,,367854.3471,5033359.949
KING EDWARD AVE SB btwn CATHCART ST & ST. ANDREW ST (__3ZA3LO),2014,1,,,368123.58416,5033032.36031
KING EDWARD AVE SB btwn GUIGUES AVE & ST. PATRICK ST (__3ZA3XN),2014,2,,,368225.20355,5032863.08945
KING EDWARD AVE SB btwn MURRAY ST & CLARENCE ST (__3ZA3WZ),2014,1,,,368314.7041,5032717.58845
KING EDWARD AVE SB btwn SUSSEX DR & __3ZA3LO (__3ZAYBB),2014,1,,,367706.40161,5033467.81635
KING EDWARD AVE SB btwn UNION ST & BOTELER ST (__7TTQ1S),2014,1,,,367903.52244,5033289.439
KING EDWARD AVE SB btwn YORK ST & GEORGE ST (__3ZBOFW),2014,3,,,368426.2049,5032539.58655
KING GEORGE ST btwn FRANCES ST & LAWSON AVE (__3ZA8KA),2014,1,,1,371597.21755,5032167.577
KING GEORGE ST btwn LOLA ST & NAUGHTON ST (__3ZA8KZ),2014,1,,,371224.21645,5032126.0781
KINGBROOK DR btwn BRIDGESTONE DR & FOXHALL WAY (__54Y8GS),2014,1,,,355388.79172,5016421.95494
KINGSDALE AVE btwn BANK ST & SIXTH ST (__3ZA8PM),2014,1,,,373427.7343,5023590.4461
KINGSFORD CRES N @ LEACOCK DR N (0003291),2014,1,,,351837.6181,5021081.4841
KINGSTON AVE btwn SILVER ST & HOLLINGTON ST (__3ZA0DC),2014,2,,,365379.38945,5026571.094
KINNEAR ST btwn REID AVE & FAIRMONT AVE (__3ZA03V),2014,1,,1,365768.10575,5029050.24328
KINTYRE PRIV @ MEADOWLANDS DR (0006411),2014,1,,,366823.8121,5025203.2619
KIRKPATRICK CRT btwn MCGIBBON DR & END (__3ZA4CK),2014,1,,,351485.6099,5018855.9649
KIRKSTONE PRIV S @ FIELDBERRY PRIV (0011047),2014,1,,,365324.0389,5013651.1381
KIRKWOOD AVE @ 118 N OF DOVERCOURT AVE (0008817),2014,1,,,364159.7318,5027758.4552
KIRKWOOD AVE @ IONA ST (0006672),2014,1,,,363995.963,5028138.0619
KIRKWOOD AVE @ LAPERRIERE AVE (0006742),2014,6,,,364519.6959,5026958.5381
KIRKWOOD AVE @ LAROSE AVE (0006721),2014,1,,,364647.697,5026843.537
KIRKWOOD AVE @ LEPAGE AVE (0002700),2014,2,,,364789.697,5026653.5359
KIRKWOOD AVE @ LYMAN ST (0006369),2014,1,,,363806.8521,5028569.7729
KIRKWOOD AVE @ MERIVALE RD (0002243),2014,11,,,364853.6981,5026646.5359
KIRKWOOD AVE @ RICHMOND RD (0002080),2014,8,,,363778.6921,5028641.554
KIRKWOOD AVE @ SEBRING AVE (0006251),2014,1,,,364212.6951,5027636.5441
KIRKWOOD AVE @ SWITZER AVE (0006225),2014,2,,,364233.6951,5027587.5441
KIRKWOOD AVE @ WILBER AVE (0002525),2014,1,,,363730.6921,5028791.5551
KIRKWOOD AVE btwn CARLING AVE & CARLING AVE (__3ZA4NV),2014,1,,,364314.28982,5027415.84124
KIRKWOOD AVE btwn CHATELAIN AVE & LEPAGE AVE (__3ZA3G9),2014,2,,,364758.14853,5026672.08437
KIRKWOOD AVE btwn COLDREY AVE & LAPERRIERE AVE (__3ZA3AI),2014,1,,,364477.66902,5027046.73175
KIRKWOOD AVE btwn LAPERRIERE AVE & WOODWARD AVE (__3ZBOD0),2014,1,,,364552.42546,5026929.71811
KIRKWOOD AVE btwn RICHMOND RD & LYMAN ST (__3ZA4OC),2014,1,,,363790.62336,5028604.88403
KIRKWOOD AVE N @ CARLING AVE (0002358),2014,18,,,364275.6951,5027493.543
KITCHENER AVE @ BANK ST (0011963),2014,7,,,370540.8751,5025499.9699
KLONDIKE RD @ MARCH RD (0003096),2014,5,,,349262.971,5024061.6211
KLONDIKE RD @ WEATHERSTON ST (0011803),2014,1,,,349166.4419,5023971.6049
KNIGHTS DR btwn LORDS MANOR LANE & JESTER CRT (__51NAUL),2014,2,,,372408.32893,5011609.13314
KNIGHTSBRIDGE RD @ WOODROFFE AVE (0002244),2014,2,,,361623.683,5026560.534
KNOXDALE RD @ WEST HUNT CLUB RD (0005165),2014,4,,,361863.6811,5020584.4819
KNOXDALE RD btwn CRAIG HENRY DR & WOODROFFE AVE (__3ZA3I8),2014,2,,,363248.11413,5021732.54586
KNUDSON DR btwn SHERK CRES & MORENZ TER (__3ZA5R8),2014,1,,,351585.4234,5020039.22754
LABELLE ST/RAMP @ LEMIEUX ST/HWY417 IC115 RAMP (0012538),2014,13,,,372541.7219,5031688.571
LACASSE AVE @ MCARTHUR AVE (0009810),2014,1,,,370823.7129,5032756.5841
LACASSE AVE @ MONTREAL RD (0009797),2014,3,,,370686.711,5033406.591
LACOLLE WAY @ TAYLOR CREEK DR W (0013036),2014,1,,,384010.12,5039298.971
LADOUCEUR ST btwn MERTON ST & GARLAND ST (__3ZAAJK),2014,1,,,365469.6511,5029836.70645
LADY GREY DR btwn SUSSEX DR & END (__3ZA8IQ),2014,1,,,367414.03693,5032858.33408
LAFONTAINE AVE @ MCARTHUR AVE (0009806),2014,8,,2,370952.5249,5032771.5841
LAFONTAINE AVE @ RICHELIEU AVE (0009977),2014,2,,,370927.7129,5033170.5879
LAFRANCE DR btwn DES EPINETTES AVE & PRESTWICK DR (__3ZA6R9),2014,1,,,383347.91267,5036500.99697
LAJOIE ST @ MONTREAL RD (0009795),2014,5,,1,370536.303,5033327.9551
LAKERIDGE DR btwn BLACKBURN BYPS & BRANTHAVEN ST (__5Z1RQY),2014,1,,,384814.15605,5035096.7989
LAKESIDE AVE @ QUEEN ELIZABETH DRWY (0002625),2014,1,,,367455.7071,5028711.5529
LAKESIDE AVE btwn QUEEN ELIZABETH DRWY & BRONSON AVE (__3ZA9KU),2014,1,,,367555.1205,5028775.92442
L'ALLEMAND ST @ MONTREAL RD (0009796),2014,3,,,370571.711,5033348.5899
LAMBETH WALK btwn ELMIRA DR & GATEWAY RD (__3ZABUT),2014,1,,,361662.36313,5024059.68091
LAMOUREUX DR btwn LAFRANCE DR & DES EPINETTES AVE (__3ZA6SL),2014,1,,,383626.46003,5036721.78339
LAMPLIGHTERS DR btwn BIDWELL ST & KENNEVALE DR (__6NDGAP),2014,1,,,361763.05285,5014390.7341
LANARK AVE @ ROYAL AVE (0005575),2014,1,,,362910.689,5028772.5551
LANARK AVE/WEST VILLAGE PRIV @ SCOTT ST (0011272),2014,2,,1,363624.691,5028913.5559
LANCASTER RD @ WALKLEY RD (0003130),2014,1,,,374908.7389,5028602.543
LANDSWOOD WAY btwn WEST RIDGE DR & WEST RIDGE DR (__589R1D),2014,2,,,350108.22479,5011722.951
LANGEVIN AVE btwn PUTMAN AVE & BEECHWOOD AVE (__3ZA8YO),2014,1,,,369359.08829,5033835.76014
LANTHIER DR @ VANTAGE DR (0004631),2014,3,,,383600.76,5035848.5619
LAPERRIERE AVE btwn BELLEVUE AVE & CHURCHILL AVE S (__3ZAA6Z),2014,1,,,363900.45955,5026570.09918
LAPERRIERE AVE btwn CAVAN ST & KIRKWOOD AVE (__3ZA0P6),2014,1,,,364455.6959,5026919.5381
LAPERRIERE AVE btwn CLYDE AVE & BELLEVUE AVE (__3ZAA6K),2014,1,,,363784.1929,5026498.53455
LARKIN DR @ TRIPP CRES E (0001459),2014,1,,,363009.6819,5016411.4449
LARKIN DR btwn ANDREA CRES & FABLE ST (__3ZBNE0),2014,1,,,362311.677,5015816.9389
LAUNAY AVE btwn VARENNES BLVD & TEMPO ST (__3ZA18I),2014,1,,,384970.4826,5038409.39555
LAUREL ST btwn BAYSWATER AVE & BREEZEHILL AVE N (__3ZAAI1),2014,1,,,365957.09771,5029712.29798
LAUREL ST btwn PRESTON ST & END (__3ZAAJ6),2014,1,,,366356.2015,5029880.0641
LAURIER AVE   E btwn COPERNICUS ST & RING LANE (__3ZA2GV),2014,2,,,368683.7071,5032000.5811
LAURIER AVE   E btwn FRIEL ST & RUSSELL AVE (__3ZA3V1),2014,1,,,369017.7079,5032203.5819
LAURIER AVE   E btwn HENDERSON AVE & NELSON ST (__3ZA3VQ),2014,1,,,368842.7075,5032097.0815
LAURIER AVE   E btwn KING EDWARD AVE & HENDERSON AVE (__3ZA3VN),2014,1,,,368773.7071,5032055.5811
LAURIER AVE   E btwn LAURIER AVE W & NICHOLAS ST (__3E4JGF),2014,2,,,368309.09245,5031759.31195
LAURIER AVE   E btwn MARLBOROUGH AVE & RANGE RD (__3ZA3VB),2014,1,,,369358.31505,5032410.4625
LAURIER AVE   E btwn NICHOLAS ST & WALLER ST (__5D2DXE),2014,1,,1,368409.24031,5031825.33097
LAURIER AVE   E btwn RING LANE & KING EDWARD AVE (__3ZA2GW),2014,1,,,368720.7071,5032023.0811
LAURIER AVE   E btwn RUSSELL AVE & CHAPEL ST (__3ZA3V3),2014,1,,,369078.88945,5032240.15795
LAURIER AVE   E btwn SWEETLAND AVE & FRIEL ST (__3ZA3VY),2014,1,,,368977.2079,5032179.5819
LAURIER AVE   W btwn BANK ST & O'CONNOR ST (__3ZA34B),2014,2,,,367558.7041,5031312.0759
LAURIER AVE   W btwn BAY ST & LYON ST N (__3ZA338),2014,1,,,367094.203,5031033.074
LAURIER AVE   W btwn ELGIN ST & QUEEN ELIZABETH DRWY/LAURIER AVE WB ON (__3ZA35Z),2014,2,,,368021.24395,5031592.55055
LAURIER AVE   W btwn KENT ST & BANK ST (__3ZA344),2014,3,,,367398.70355,5031215.0755
LAURIER AVE   W btwn LYON ST N & KENT ST (__3ZA3CQ),2014,3,1,,367234.91571,5031117.05972
LAURIER AVE   W btwn METCALFE ST & ELGIN ST (__3ZA35P),2014,4,3,,367870.7049,5031500.57755
LAURIER AVE   W btwn O'CONNOR ST & METCALFE ST (__3ZBOER),2014,4,1,1,367714.7045,5031405.07645
LAURIER AVE   W btwn PERCY ST & BAY ST (__3ZA331),2014,2,1,,366969.20245,5030958.57345
LAURIER AVE  E btwn WALLER ST & 73 E OF WALLER ST (__3ZA3UVA),2014,1,,,368491.51114,5031882.88597
LAURIER AVE @ LYON ST (0002206),2014,4,,,367153.703,5031068.574
LAURIER AVE @ MARLBOROUGH AVE (0007761),2014,1,,,369324.103,5032389.5529
LAURIER AVE @ NICHOLAS ST (0010711),2014,22,,,368373.637,5031798.2699
LAURIER AVE @ O'CONNOR ST (0002224),2014,5,1,,367636.7041,5031358.5759
LAURIER AVE @ RANGE RD (0007666),2014,1,,,369392.5271,5032431.3721
LAURIER AVE @ WALLER ST/TRANSITWAY (0002020),2014,5,,,368454.2729,5031858.951
LAVAL ST btwn CHARLEVOIX ST & LOYER ST (__3ZA8VX),2014,1,,,369362.206,5033521.59455
LAVERGNE ST btwn PERRIER AVE & STE. ANNE ST (__3ZA8AB),2014,1,,,370529.709,5033929.0959
LAWLER CRES btwn WINCANTON DR & WINCANTON DR (__3ZA18Q),2014,2,,,382908.71136,5039294.21819
LAWNSBERRY DR btwn JEANNE D'ARC BLVD & NIGHTINGALE ST (__3ZA7KT),2014,1,,,381868.07904,5038842.15003
LAWRENCE ST btwn 6TH LINE RD & CALBRENT WAY (__4LKCVS),2014,1,,,385073.8071,5002011.17581
LEACOCK DR @ PENTLAND CRES N (0003519),2014,1,,,351458.6151,5020924.483
LEACOCK DR btwn TIFFANY CRES & LEACOCK WAY (__3ZBNCI),2014,1,,,351598.45503,5020609.62122
LEBRETON ST    N btwn ECCLES ST & WILLOW ST (__3ZAAK7),2014,1,,,366771.203,5030114.066
LEBRETON ST    S btwn PLYMOUTH ST & DANIEL MCCANN ST (__3ZA0GA),2014,1,,,367031.7049,5029511.56
LEBRETON ST @ RAYMOND ST (0006550),2014,1,,,366959.7041,5029681.5619
LEBRETON ST @ SOMERSET ST (0006348),2014,1,,,366683.637,5030320.294
LEBRUN ST @ DES PERES BLANCS AVE (0013002),2014,1,,,370333.3879,5033952.9789
LEDBURY AVE @ BANK ST EXTENSION NB (0011405),2014,1,,,370665.7249,5025286.523
LEEDS AVE @ SHEFFIELD RD (0007680),2014,1,,,374862.737,5029550.5499
LEEDS AVE btwn SHEFFIELD RD & END (__3ZA2M2),2014,1,,,374955.63736,5029607.92953
LEES AVE / GRAHAM AVE @ MAIN ST (0002252),2014,6,1,,369004.42,5030561.651
LEES AVE @  TRANSITWAY/HWY 417 NICHOLAS IC118R (0012210),2014,3,,,369365.4721,5031279.834
LEES AVE @ KING EDWARD AVE/MANN AVE (0011413),2014,10,,,369178.7989,5031334.746
LEES AVE @ ROBINSON AVE W (0012006),2014,1,,,369576.5181,5031233.249
LEES AVE btwn CHESTNUT ST & HWY417 IC118 RAMP45 (__3ZAZD2),2014,2,,,369475.21419,5030841.56674
LEES AVE btwn MAIN ST & ROSEMERE AVE (__3ZA3QL),2014,2,,,369093.62,5030612.2685
LEES AVE btwn TRANSIT & CHAPEL CRES (2) (__3ZA5XBB),2014,1,,,369731.02658,5030998.08431
LEGGET DR @ HERZBERG RD (0003479),2014,1,,,351866.623,5022704.4981
LEGGET DR @ TERRY FOX DR (0011817),2014,2,,,350175.6181,5023443.011
LEGGET DR btwn FARRAR RD & 386 W OF SCHNEIDER RD/MITEL ACCESS (__3ZA48RB),2014,1,,,351058.40478,5022534.72452
LEGGET DR btwn SOLANDT RD & FARRAR RD (__3A3T25),2014,2,,,350816.721,5022753.1609
LEGGET DR btwn TERRY FOX DR & SOLANDT RD (__3ZA48S),2014,1,,,350379.59736,5023137.21423
LEIGHTON TER @ RICHMOND RD (0002037),2014,1,,,364061.6929,5028822.5551
LEIGHTON TER btwn RICHMOND RD & BASSETT LANE (__3ZA14M),2014,1,,,364111.69992,5028716.79381
LEIKIN DR btwn HOLITZNER WAY & CRESTWAY DR (__3ZA40I),2014,3,,,366792.08842,5017346.17436
LEITRIM RD @ ALBION RD (0012479),2014,4,,,373497.589,5020419.257
LEITRIM RD @ LIMEBANK RD S (0012317),2014,5,,,369327.5789,5017915.3219
LEITRIM RD @ RIVER RD (0004194),2014,1,,,368019.7121,5017177.4581
LEITRIM RD btwn FARMERS WAY & FOUBERT CRT (__3ZA2BE),2014,2,,,381576.13277,5025712.30283
LEITRIM RD btwn FENTON RD & BANK ST (__3ZA3SF),2014,4,,,374653.36845,5021143.94961
LEITRIM RD btwn HAWTHORNE RD & RAMSAYVILLE RD (__3ZA2B0),2014,2,,,377912.74049,5023218.68738
LEITRIM RD btwn HIGH RD & ALBION RD (__4B2G24),2014,3,,,373246.12,5020240.6784
LEITRIM RD btwn LIMEBANK RD & HIGH RD (__3ZBOEL),2014,4,,,370515.6752,5018575.66164
LEITRIM RD btwn RAMSAYVILLE RD & ANDERSON RD (__3ZA2BA),2014,2,,,379601.85494,5024388.16649
LEMIEUX ST @ ST. LAURENT BLVD (0002021),2014,15,,,372391.7219,5031742.5721
LEMIEUX ST btwn JOSEPH CYR ST & RAMP (__3ZA8L0),2014,1,,,372520.93904,5031722.97101
LEN PURCELL DR btwn WHISTLER RD & FIRESIDE DR (__3ZAC7R),2014,1,,,336689.91483,5040177.50612
LENESTER AVE @ MAITLAND AVE (0010867),2014,3,1,,363078.6901,5026146.531
LENESTER AVE btwn DUBERRY ST & FAIRLAWN AVE (__3ZA4L8),2014,1,,,362033.11235,5025423.94099
LEOPOLDS DR @ RIVERSIDE DR (0007181),2014,1,,,368044.714,5024049.514
LEROY ST btwn REGBURN DR & ELIZABETH ST (__3ZBN7X),2014,1,,,374976.7129,5000154.31455
LESLIE AVE @ PLEASANT PARK RD (0010775),2014,1,,,369778.717,5028434.549
LESTER RD btwn ALBION RD & ALADDIN LANE (__3ZA3ST),2014,1,,,372781.73755,5022384.5015
LESTER RD btwn ALBION RD & UPLANDS DR (__3ZA2SC),2014,8,,,371928.44671,5021918.80258
LEVECHE WAY @ MAPLE GROVE RD (0014005),2014,1,,,350151.0819,5016607.129
LEVIS AVE @ OLMSTEAD ST (0009888),2014,1,,,370390.711,5033103.5879
LEVIS AVE btwn EASTVIEW ST & LEMOINE ST (__3ZA8T9),2014,1,,,371084.7129,5033254.0879
LEWIS ST @ METCALFE ST (0007288),2014,6,,,368120.7071,5030923.5721
LEWIS ST @ O'CONNOR ST (0007273),2014,1,,,367967.706,5030831.571
LEWIS ST btwn BANK ST & DERBY PL (__3ZA4GI),2014,1,,,367849.706,5030760.07055
LEWISTON AVE @ MARKLAND CRES (0005178),2014,1,,,366150.7011,5016180.4471
LEXINGTON ST btwn GRIFFITH WAY & MORLEY BLVD (__3ZAA9C),2014,1,,,366853.66549,5025834.50252
LIARD ST @ STITTSVILLE MAIN ST (0000079),2014,1,,,350796.5879,5012712.4151
LILLY POND ST btwn CROWNRIDGE DR & MEADOWBREEZE DR (__807KJC),2014,1,,,355802.35398,5015250.91609
LIMEBANK RD @ RIDEAU RD (0004455),2014,1,,,370882.7249,5014019.4351
LIMEBANK RD @ SPRATT RD (0012970),2014,4,,,369769.189,5016875.1419
LIMEBANK RD btwn EARL ARMSTRONG RD & RIDEAU RD (__3ZA6L5),2014,4,,,370525.1967,5014992.17223
LIMEBANK RD btwn LEITRIM RD & SPRATT RD (__4O3KSY),2014,2,,,369548.38395,5017395.2319
LIMEBANK RD btwn RIVER RD & BALMORAL DR (__7IFXUJ),2014,1,,,368485.05659,5020166.1885
LIMEBANK RD btwn TOM ROBERTS RD & LEITRIM RD (__3ZA0VJ),2014,3,,,368937.8692,5018881.86121
LIMEBANK RD/RIVERSIDE DR @ RIVER RD (0013336),2014,2,,,368403.997,5020477.3121
LINCOLN AVE btwn EDEN AVE & END (__3ZA4A3),2014,1,1,,363331.19055,5028222.5499
LIPSTAN AVE btwn WILLETH AVE & HILLIARD AVE (__3ZBOJ7),2014,1,,,366023.30843,5025633.44995
LISGAR RD @ ROCKCLIFFE PKWY (0011537),2014,1,,,368352.4619,5035225.1921
LISGAR ST @ LYON ST (0007213),2014,1,,,367275.7041,5030865.5721
LISGAR ST @ METCALFE ST (0006941),2014,1,,,367915.706,5031251.5751
LISGAR ST @ O'CONNOR ST (0006955),2014,3,,1,367762.7049,5031159.574
LISGAR ST btwn ALLENDALE PRIV & BANK ST (__3ZAZYN),2014,2,,,367553.73545,5031033.74795
LISGAR ST btwn BANK ST & O'CONNOR ST (__3ZA9UO),2014,2,,,367683.7049,5031112.074
LISGAR ST btwn BRONSON AVE & PERCY ST (__3ZA0XH),2014,1,,,366962.20697,5030678.12413
LISGAR ST btwn ELGIN ST & CARTIER ST (__3ZA9UF),2014,1,,,368153.706,5031393.0759
LISGAR ST btwn METCALFE ST & ELGIN ST (__3ZA9U7),2014,1,,,367995.206,5031298.5755
LISGAR ST btwn O'CONNOR ST & METCALFE ST (__3ZA9UX),2014,1,,,367839.20545,5031205.57455
LISKA ST btwn CHARDONNAY DR & HIBOUX ST (__308ITX),2014,1,,,384447.70689,5035972.40215
LIVERPOOL CRT @ NEWMARKET ST (0007617),2014,1,,,373498.729,5030383.5589
LOCH ISLE RD btwn SUNNY BRAE AVE & END (__3ZACKG),2014,1,,,356736.55128,5023945.05269
LOCHEAD LANE @ OLD CARP RD (0011609),2014,1,,,344105.5649,5022233.5041
LOGGERS WAY btwn KINGDON MINE RD & GALETTA SIDE RD (__3ZAC1V),2014,2,,,324584.60503,5033244.64004
LOGGERS WAY btwn MORRIS ISLAND DR & END (__3ZA2UA),2014,1,,,321695.92899,5035563.56257
LOGGERS WAY btwn RABBIT PATH & KINBURN SIDE RD (__3ZBN00),2014,1,,,328678.01743,5028437.22917
LOLA ST @ DONALD ST (0008513),2014,4,,,371094.7151,5032359.58
LOLA ST @ KING GEORGE ST (0007958),2014,1,,,371122.7159,5032114.5781
LOLA ST @ PRINCE ALBERT ST (0008260),2014,1,,,371137.7159,5031971.577
LOLA ST @ QUEEN MARY ST (0007957),2014,3,,,371129.7159,5032044.577
LOLA ST btwn KING GEORGE ST & QUEEN MARY ST (__3ZA8KH),2014,1,,,371126.2159,5032079.57755
LOLA ST btwn PRINCE ALBERT ST & HART AVE (__3ZA4FW),2014,1,,,371142.06621,5031940.94206
LONG ISLAND RD btwn ELIZABETH AVE & BRIDGE ST (__3ZA9A9),2014,1,,,368998.51207,5010375.54929
LONGFIELDS DR @ PAUL METIVIER DR (0013783),2014,4,,,364841.334,5014200.437
LONGFIELDS DR @ PORTRUSH AVE (0010988),2014,1,1,,364436.229,5015358.8989
LONGFIELDS DR @ WHITECHAPEL (0010490),2014,1,,,364250.746,5015783.4041
LONGFIELDS DR @ WOODROFFE AVE (0000096),2014,10,,,365421.1699,5017106.9449
LONGFIELDS DR btwn DEERCROFT AVE & STRANDHERD DR (__4VGUPF),2014,3,,,364514.18795,5015235.29455
LONGFIELDS DR btwn MOUNTSHANNON DR & WOODROFFE AVE (__3ZA5AN),2014,2,,,365343.93495,5017062.79945
LONGLEAF DR btwn ORLEANS BLVD & APPLE LEAF WAY (__3ZAZVG),2014,1,,,380775.49678,5033551.70342
LONGSHIRE CIRC btwn SLEAFORD GT & WILTSHIRE CIRC (__3ZA57S),2014,1,,,365592.40677,5016490.94959
LONGWOOD AVE @ RICHMOND RD (0001488),2014,1,,,357579.654,5020135.4751
LORETTA AVE   S btwn LINDENPARK PRIV & CARLING AVE (__3ZA01M),2014,1,,,366525.663,5028814.04645
LORNE AVE @ SOMERSET ST (0002214),2014,2,1,,366652.7019,5030303.5679
LORNE AVE btwn ALBERT ST & PRIMROSE AVE (__3ZA4GO),2014,1,,,366532.51063,5030585.34531
LORNE GREENE WAY btwn HOWE ST & DON ST (__3ZAZ4A),2014,1,,,359831.1209,5025129.80929
LORRY GREENBERG DR @ MARGRAVE AVE (0008864),2014,1,,,372619.1951,5025288.6981
LORRY GREENBERG DR @ PIKE ST (0006457),2014,2,,,373114.7534,5025400.3958
LORRY GREENBERG DR @ ZAIDAN DR (0011644),2014,2,,1,372747.534,5025381.343
LORRY GREENBERG DR btwn HEARTLEAF PRIV & HUNT CLUB RD (__3ZAZLZ),2014,1,,,372804.49217,5024854.47359
LORRY GREENBERG DR btwn HUNTER'S GLEN CRES & SILVERLACE PRIV (__3ZAZOU),2014,1,,,372728.77195,5024973.67298
LOTTA AVE btwn CORDOVA ST & BASSANO ST (__3ZAAW1),2014,1,,,363887.05605,5024125.5885
LOUISA ST @ PRESTON ST (0006466),2014,1,,,366522.703,5029638.5619
LOYOLA AVE @ SHEFFORD RD (0009494),2014,1,,,376000.7271,5035167.591
LOYOLA AVE btwn EASTVALE DR & DE SALABERRY ST (__3ZA7AH),2014,3,,,375816.30711,5035092.85833
LUCILLE WAY btwn MARKWICK CRES & MARKWICK CRES (__30LP4P),2014,1,,,385831.97495,5036808.68755
LUESBY CRES btwn WINSOME TER & VALIN ST (__42HLTD),2014,1,,,386089.69945,5037452.27706
LUMBERMAN WAY @ ORLEANS BLVD (0004359),2014,1,,,380451.7389,5037241.589
LUMBERMAN WAY btwn STONEBOAT CRES & AXMINSTER CRT (__3ZA1PO),2014,1,,,380527.4355,5037297.0075
